y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.311,0,0.689
1,3,0.997,0,0.003
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.281,0,0.719
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.53,0,0.47
3,3,0.9995,0,0.0005
3,4,1,0,0
4,1,0,0,1
4,2,0.0065,0,0.9935
4,3,0.962,0,0.038
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0825,0,0.9175
5,4,0.953,0,0.047
6,1,0,0.009,0.991
6,2,0,0.0255,0.9745
6,3,0,0.0845,0.9155
6,4,0.157,0.211,0.632
7,1,0,0.0355,0.9645
7,2,0,0.8405,0.1595
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.104,0.896
8,3,0,0.997,0.003
8,4,0,1,0
9,1,0,0.0255,0.9745
9,2,0,0.878,0.122
9,3,0,0.9985,0.0015
9,4,0,1,0
10,1,0,0,1
10,2,0,0.042,0.958
10,3,0,0.834,0.166
10,4,0,0.982,0.018
