y,fzone,punt,kick,gofor
1,1,0.083,0,0.917
1,2,0.9265,0,0.0735
1,3,1,0,0
1,4,1,0,0
2,1,0.0535,0,0.9465
2,2,0.941,0,0.059
2,3,1,0,0
2,4,1,0,0
3,1,0.2265,0,0.7735
3,2,0.995,0,0.005
3,3,1,0,0
3,4,1,0,0
4,1,0.0205,0,0.9795
4,2,0.9075,0,0.0925
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0335,0,0.9665
5,3,0.986,0,0.014
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.027,0.973
6,3,0.2255,0.0835,0.691
6,4,0.8865,0.1075,0.006
7,1,0,0.393,0.607
7,2,0,0.994,0.006
7,3,0,1,0
7,4,0,1,0
8,1,0,0.1805,0.8195
8,2,0,0.991,0.009
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8405,0.1595
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.074,0.926
10,2,0,0.9305,0.0695
10,3,0,0.9995,0.0005
10,4,0,1,0
