y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.273,0,0.727
1,3,0.995,0,0.005
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2425,0,0.7575
2,3,0.9985,0,0.0015
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.455,0,0.545
3,3,0.9995,0,0.0005
3,4,1,0,0
4,1,0,0,1
4,2,0.0025,0,0.9975
4,3,0.932,0,0.068
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0575,0,0.9425
5,4,0.9345,0,0.0655
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.083,0.917
6,4,0.134,0.211,0.655
7,1,0,0.0275,0.9725
7,2,0,0.8115,0.1885
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.0745,0.9255
8,3,0,0.993,0.007
8,4,0,1,0
9,1,0,0.019,0.981
9,2,0,0.851,0.149
9,3,0,0.998,0.002
9,4,0,1,0
10,1,0,0,1
10,2,0,0.032,0.968
10,3,0,0.8085,0.1915
10,4,0,0.9795,0.0205
