y,fzone,punt,kick,gofor
1,1,0.8045,0,0.1955
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.715,0,0.285
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.9195,0,0.0805
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.6225,0,0.3775
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.0135,0,0.9865
5,2,0.8505,0,0.1495
5,3,1,0,0
5,4,1,0,0
6,1,0,0.012,0.988
6,2,0.0195,0.0345,0.946
6,3,0.923,0.056,0.021
6,4,0.944,0.056,0
7,1,0,0.7785,0.2215
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.7275,0.2725
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.989,0.011
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.4425,0.5575
10,2,0,0.9985,0.0015
10,3,0,1,0
10,4,0,1,0
