y,fzone,punt,kick,gofor
1,1,0.281,0,0.719
1,2,0.9865,0,0.0135
1,3,1,0,0
1,4,1,0,0
2,1,0.2015,0,0.7985
2,2,0.9855,0,0.0145
2,3,1,0,0
2,4,1,0,0
3,1,0.47,0,0.53
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.0695,0,0.9305
4,2,0.9765,0,0.0235
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.1145,0,0.8855
5,3,0.996,0,0.004
5,4,1,0,0
6,1,0,0.0105,0.9895
6,2,0,0.033,0.967
6,3,0.3605,0.0885,0.551
6,4,0.8935,0.1035,0.003
7,1,0,0.538,0.462
7,2,0,0.998,0.002
7,3,0,1,0
7,4,0,1,0
8,1,0,0.276,0.724
8,2,0,0.9955,0.0045
8,3,0,1,0
8,4,0,1,0
9,1,0,0.899,0.101
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.072,0.928
10,2,0,0.9435,0.0565
10,3,0,0.9995,0.0005
10,4,0,1,0
