y,fzone,punt,kick,gofor
1,1,0.3875,0,0.6125
1,2,0.9945,0,0.0055
1,3,1,0,0
1,4,1,0,0
2,1,0.276,0,0.724
2,2,0.994,0,0.006
2,3,1,0,0
2,4,1,0,0
3,1,0.5835,0,0.4165
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.1295,0,0.8705
4,2,0.9905,0,0.0095
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.2135,0,0.7865
5,3,0.9985,0,0.0015
5,4,1,0,0
6,1,0,0.0105,0.9895
6,2,0,0.033,0.967
6,3,0.496,0.086,0.418
6,4,0.903,0.095,0.002
7,1,0,0.5605,0.4395
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.307,0.693
8,2,0,0.9975,0.0025
8,3,0,1,0
8,4,0,1,0
9,1,0,0.912,0.088
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.091,0.909
10,2,0,0.9585,0.0415
10,3,0,0.9995,0.0005
10,4,0,1,0
