y,fzone,punt,kick,gofor
1,1,0.124,0,0.876
1,2,0.947,0,0.053
1,3,1,0,0
1,4,1,0,0
2,1,0.0765,0,0.9235
2,2,0.954,0,0.046
2,3,1,0,0
2,4,1,0,0
3,1,0.2435,0,0.7565
3,2,0.996,0,0.004
3,3,1,0,0
3,4,1,0,0
4,1,0.0145,0,0.9855
4,2,0.872,0,0.128
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.012,0,0.988
5,3,0.964,0,0.036
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0315,0.9685
6,3,0.1285,0.094,0.7775
6,4,0.8525,0.127,0.0205
7,1,0,0.4065,0.5935
7,2,0,0.994,0.006
7,3,0,1,0
7,4,0,1,0
8,1,0,0.107,0.893
8,2,0,0.9805,0.0195
8,3,0,1,0
8,4,0,1,0
9,1,0,0.767,0.233
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0195,0.9805
10,2,0,0.834,0.166
10,3,0,0.999,0.001
10,4,0,1,0
