y,fzone,punt,kick,gofor
1,1,0.0005,0,0.9995
1,2,0.3285,0,0.6715
1,3,0.997,0,0.003
1,4,1,0,0
2,1,0.0005,0,0.9995
2,2,0.2895,0,0.7105
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.002,0,0.998
3,2,0.5395,0,0.4605
3,3,0.9995,0,0.0005
3,4,1,0,0
4,1,0,0,1
4,2,0.008,0,0.992
4,3,0.9625,0,0.0375
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.0845,0,0.9155
5,4,0.9535,0,0.0465
6,1,0,0.009,0.991
6,2,0,0.025,0.975
6,3,0,0.084,0.916
6,4,0.162,0.2095,0.6285
7,1,0,0.0335,0.9665
7,2,0,0.8415,0.1585
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.107,0.893
8,3,0,0.9965,0.0035
8,4,0,1,0
9,1,0,0.0265,0.9735
9,2,0,0.8775,0.1225
9,3,0,0.999,0.001
9,4,0,1,0
10,1,0,0,1
10,2,0,0.0435,0.9565
10,3,0,0.841,0.159
10,4,0,0.981,0.019
