y,fzone,punt,kick,gofor
1,1,0.1815,0,0.8185
1,2,0.9745,0,0.0255
1,3,1,0,0
1,4,1,0,0
2,1,0.1275,0,0.8725
2,2,0.9745,0,0.0255
2,3,1,0,0
2,4,1,0,0
3,1,0.343,0,0.657
3,2,0.997,0,0.003
3,3,1,0,0
3,4,1,0,0
4,1,0.0275,0,0.9725
4,2,0.9375,0,0.0625
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.039,0,0.961
5,3,0.987,0,0.013
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0315,0.9685
6,3,0.1945,0.0945,0.711
6,4,0.869,0.122,0.009
7,1,0,0.4535,0.5465
7,2,0,0.996,0.004
7,3,0,1,0
7,4,0,1,0
8,1,0,0.1635,0.8365
8,2,0,0.989,0.011
8,3,0,1,0
8,4,0,1,0
9,1,0,0.8205,0.1795
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.03,0.97
10,2,0,0.8805,0.1195
10,3,0,0.9995,0.0005
10,4,0,1,0
