y,fzone,punt,kick,gofor
1,1,0.4415,0,0.5585
1,2,0.9965,0,0.0035
1,3,1,0,0
1,4,1,0,0
2,1,0.3255,0,0.6745
2,2,0.997,0,0.003
2,3,1,0,0
2,4,1,0,0
3,1,0.65,0,0.35
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.1695,0,0.8305
4,2,0.993,0,0.007
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.2875,0,0.7125
5,3,0.9985,0,0.0015
5,4,1,0,0
6,1,0,0.011,0.989
6,2,0,0.034,0.966
6,3,0.5655,0.084,0.3505
6,4,0.9075,0.091,0.0015
7,1,0,0.6145,0.3855
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.3835,0.6165
8,2,0,0.999,0.001
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9365,0.0635
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1255,0.8745
10,2,0,0.9765,0.0235
10,3,0,1,0
10,4,0,1,0
