y,fzone,punt,kick,gofor
1,1,0.9825,0,0.0175
1,2,0.9985,0,0.0015
1,3,1,0,0
1,4,1,0,0
2,1,0.9815,0,0.0185
2,2,0.9955,0,0.0045
2,3,1,0,0
2,4,1,0,0
3,1,0.9905,0,0.0095
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.975,0,0.025
4,2,0.997,0,0.003
4,3,1,0,0
4,4,1,0,0
5,1,0.568,0,0.432
5,2,0.995,0,0.005
5,3,0.9965,0,0.0035
5,4,0.997,0,0.003
6,1,0.0265,0.0165,0.957
6,2,0.817,0.0285,0.1545
6,3,0.966,0.029,0.005
6,4,0.968,0.0295,0.0025
7,1,0,0.953,0.047
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.978,0.022
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.998,0.002
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.9775,0.0225
10,2,0,0.999,0.001
10,3,0,1,0
10,4,0,1,0
