y,fzone,punt,kick,gofor
1,1,0.4395,0,0.5605
1,2,0.996,0,0.004
1,3,1,0,0
1,4,1,0,0
2,1,0.3315,0,0.6685
2,2,0.997,0,0.003
2,3,1,0,0
2,4,1,0,0
3,1,0.658,0,0.342
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.1865,0,0.8135
4,2,0.9945,0,0.0055
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.3185,0,0.6815
5,3,0.999,0,0.001
5,4,1,0,0
6,1,0,0.0115,0.9885
6,2,0,0.0345,0.9655
6,3,0.5945,0.084,0.3215
6,4,0.9085,0.09,0.0015
7,1,0,0.6515,0.3485
7,2,0,0.999,0.001
7,3,0,1,0
7,4,0,1,0
8,1,0,0.449,0.551
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9525,0.0475
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1615,0.8385
10,2,0,0.982,0.018
10,3,0,1,0
10,4,0,1,0
