y,fzone,punt,kick,gofor
1,1,0.9795,0,0.0205
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.9655,0,0.0345
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.997,0,0.003
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.9505,0,0.0495
4,2,1,0,0
4,3,1,0,0
4,4,1,0,0
5,1,0.3065,0,0.6935
5,2,0.9925,0,0.0075
5,3,1,0,0
5,4,1,0,0
6,1,0.001,0.014,0.985
6,2,0.528,0.031,0.441
6,3,0.963,0.0355,0.0015
6,4,0.9645,0.0355,0
7,1,0,0.922,0.078
7,2,0,1,0
7,3,0,1,0
7,4,0,1,0
8,1,0,0.953,0.047
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9995,0.0005
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.884,0.116
10,2,0,1,0
10,3,0,1,0
10,4,0,1,0
