y,fzone,punt,kick,gofor
1,1,0.7795,0,0.2205
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.6885,0,0.3115
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.904,0,0.096
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.5805,0,0.4195
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.0115,0,0.9885
5,2,0.8175,0,0.1825
5,3,1,0,0
5,4,1,0,0
6,1,0,0.012,0.988
6,2,0.01,0.0345,0.9555
6,3,0.9135,0.0575,0.029
6,4,0.9425,0.0575,0
7,1,0,0.7635,0.2365
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.691,0.309
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.988,0.012
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.405,0.595
10,2,0,0.998,0.002
10,3,0,1,0
10,4,0,1,0
