y,fzone,punt,kick,gofor
1,1,0.067,0,0.933
1,2,0.901,0,0.099
1,3,1,0,0
1,4,1,0,0
2,1,0.0405,0,0.9595
2,2,0.906,0,0.094
2,3,1,0,0
2,4,1,0,0
3,1,0.135,0,0.865
3,2,0.9895,0,0.0105
3,3,1,0,0
3,4,1,0,0
4,1,0.003,0,0.997
4,2,0.6995,0,0.3005
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0015,0,0.9985
5,3,0.891,0,0.109
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.03,0.97
6,3,0.042,0.0935,0.8645
6,4,0.785,0.148,0.067
7,1,0,0.304,0.696
7,2,0,0.987,0.013
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0345,0.9655
8,2,0,0.9305,0.0695
8,3,0,1,0
8,4,0,1,0
9,1,0,0.587,0.413
9,2,0,0.999,0.001
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0035,0.9965
10,2,0,0.6695,0.3305
10,3,0,0.994,0.006
10,4,0,1,0
