y,fzone,punt,kick,gofor
1,1,0.766,0,0.234
1,2,1,0,0
1,3,1,0,0
1,4,1,0,0
2,1,0.6905,0,0.3095
2,2,1,0,0
2,3,1,0,0
2,4,1,0,0
3,1,0.91,0,0.09
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.6055,0,0.3945
4,2,0.9995,0,0.0005
4,3,1,0,0
4,4,1,0,0
5,1,0.012,0,0.988
5,2,0.824,0,0.176
5,3,1,0,0
5,4,1,0,0
6,1,0,0.012,0.988
6,2,0.01,0.0345,0.9555
6,3,0.9135,0.0575,0.029
6,4,0.942,0.058,0
7,1,0,0.7815,0.2185
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.726,0.274
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9885,0.0115
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.446,0.554
10,2,0,0.9985,0.0015
10,3,0,1,0
10,4,0,1,0
