y,fzone,punt,kick,gofor
1,1,0,0,1
1,2,0.057,0,0.943
1,3,0.931,0,0.069
1,4,1,0,0
2,1,0,0,1
2,2,0.074,0,0.926
2,3,0.983,0,0.017
2,4,1,0,0
3,1,0,0,1
3,2,0.169,0,0.831
3,3,0.9975,0,0.0025
3,4,1,0,0
4,1,0,0,1
4,2,0,0,1
4,3,0.638,0,0.362
4,4,0.999,0,0.001
5,1,0,0,1
5,2,0,0,1
5,3,0.005,0,0.995
5,4,0.718,0,0.282
6,1,0,0.008,0.992
6,2,0,0.025,0.975
6,3,0,0.085,0.915
6,4,0.0355,0.218,0.7465
7,1,0,0.0075,0.9925
7,2,0,0.627,0.373
7,3,0,0.9995,0.0005
7,4,0,1,0
8,1,0,0,1
8,2,0,0.003,0.997
8,3,0,0.9245,0.0755
8,4,0,1,0
9,1,0,0.0005,0.9995
9,2,0,0.5345,0.4655
9,3,0,0.9865,0.0135
9,4,0,0.9995,0.0005
10,1,0,0,1
10,2,0,0.001,0.999
10,3,0,0.567,0.433
10,4,0,0.9475,0.0525
