y,fzone,punt,kick,gofor
1,1,0.98,0,0.02
1,2,0.981,0,0.019
1,3,0.981,0,0.019
1,4,0.981,0,0.019
2,1,0.9835,0,0.0165
2,2,0.9835,0,0.0165
2,3,0.985,0,0.015
2,4,0.986,0,0.014
3,1,0.9855,0,0.0145
3,2,0.9855,0,0.0145
3,3,0.9855,0,0.0145
3,4,0.9855,0,0.0145
4,1,0.9745,0,0.0255
4,2,0.9865,0,0.0135
4,3,0.987,0,0.013
4,4,0.987,0,0.013
5,1,0.613,0,0.387
5,2,0.9205,0,0.0795
5,3,0.988,0,0.012
5,4,0.99,0,0.01
6,1,0.7495,0.0005,0.25
6,2,0.9635,0.0005,0.036
6,3,0.994,0.0005,0.0055
6,4,0.9945,0.0005,0.005
7,1,0.034,0.0055,0.9605
7,2,0.333,0.0055,0.6615
7,3,0.8465,0.006,0.1475
7,4,0.9655,0.017,0.0175
8,1,0,0.0065,0.9935
8,2,0,0.0065,0.9935
8,3,0,0.0065,0.9935
8,4,0,0.0065,0.9935
9,1,0,0.008,0.992
9,2,0,0.008,0.992
9,3,0,0.009,0.991
9,4,0,0.018,0.982
10,1,0,0.0095,0.9905
10,2,0,0.01,0.99
10,3,0,0.0155,0.9845
10,4,0,0.0365,0.9635
