y,fzone,punt,kick,gofor
1,1,0.0995,0,0.9005
1,2,0.9385,0,0.0615
1,3,1,0,0
1,4,1,0,0
2,1,0.0565,0,0.9435
2,2,0.944,0,0.056
2,3,1,0,0
2,4,1,0,0
3,1,0.222,0,0.778
3,2,0.994,0,0.006
3,3,1,0,0
3,4,1,0,0
4,1,0.016,0,0.984
4,2,0.894,0,0.106
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0275,0,0.9725
5,3,0.981,0,0.019
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.032,0.968
6,3,0.1945,0.094,0.7115
6,4,0.869,0.121,0.01
7,1,0,0.4835,0.5165
7,2,0,0.9975,0.0025
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2845,0.7155
8,2,0,0.997,0.003
8,3,0,1,0
8,4,0,1,0
9,1,0,0.894,0.106
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.1155,0.8845
10,2,0,0.96,0.04
10,3,0,0.9995,0.0005
10,4,0,1,0
