y,fzone,punt,kick,gofor
1,1,0.326,0,0.674
1,2,0.99,0,0.01
1,3,1,0,0
1,4,1,0,0
2,1,0.2265,0,0.7735
2,2,0.9895,0,0.0105
2,3,1,0,0
2,4,1,0,0
3,1,0.5245,0,0.4755
3,2,0.9995,0,0.0005
3,3,1,0,0
3,4,1,0,0
4,1,0.0945,0,0.9055
4,2,0.986,0,0.014
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.15,0,0.85
5,3,0.9965,0,0.0035
5,4,1,0,0
6,1,0,0.01,0.99
6,2,0,0.0325,0.9675
6,3,0.4165,0.086,0.4975
6,4,0.899,0.099,0.002
7,1,0,0.5355,0.4645
7,2,0,0.998,0.002
7,3,0,1,0
7,4,0,1,0
8,1,0,0.2715,0.7285
8,2,0,0.9965,0.0035
8,3,0,1,0
8,4,0,1,0
9,1,0,0.899,0.101
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.072,0.928
10,2,0,0.9445,0.0555
10,3,0,0.9995,0.0005
10,4,0,1,0
