y,fzone,punt,kick,gofor
1,1,0.0035,0,0.9965
1,2,0.599,0,0.401
1,3,1,0,0
1,4,1,0,0
2,1,0.0025,0,0.9975
2,2,0.545,0,0.455
2,3,1,0,0
2,4,1,0,0
3,1,0.012,0,0.988
3,2,0.819,0,0.181
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.122,0,0.878
4,3,0.9975,0,0.0025
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.3625,0,0.6375
5,4,0.9945,0,0.0055
6,1,0,0.0095,0.9905
6,2,0,0.025,0.975
6,3,0.001,0.0865,0.9125
6,4,0.4175,0.1935,0.389
7,1,0,0.1015,0.8985
7,2,0,0.937,0.063
7,3,0,1,0
7,4,0,1,0
8,1,0,0.0005,0.9995
8,2,0,0.4935,0.5065
8,3,0,1,0
8,4,0,1,0
9,1,0,0.1645,0.8355
9,2,0,0.9795,0.0205
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.21,0.79
10,3,0,0.949,0.051
10,4,0,0.9965,0.0035
