y,fzone,punt,kick,gofor
1,1,0.0535,0,0.9465
1,2,0.875,0,0.125
1,3,1,0,0
1,4,1,0,0
2,1,0.03,0,0.97
2,2,0.878,0,0.122
2,3,1,0,0
2,4,1,0,0
3,1,0.1075,0,0.8925
3,2,0.983,0,0.017
3,3,1,0,0
3,4,1,0,0
4,1,0.002,0,0.998
4,2,0.618,0,0.382
4,3,0.9995,0,0.0005
4,4,1,0,0
5,1,0,0,1
5,2,0.0005,0,0.9995
5,3,0.844,0,0.156
5,4,0.9995,0,0.0005
6,1,0,0.0095,0.9905
6,2,0,0.0275,0.9725
6,3,0.025,0.0895,0.8855
6,4,0.757,0.1535,0.0895
7,1,0,0.251,0.749
7,2,0,0.982,0.018
7,3,0,1,0
7,4,0,1,0
8,1,0,0.018,0.982
8,2,0,0.8895,0.1105
8,3,0,1,0
8,4,0,1,0
9,1,0,0.493,0.507
9,2,0,0.9985,0.0015
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0015,0.9985
10,2,0,0.587,0.413
10,3,0,0.989,0.011
10,4,0,1,0
