y,fzone,punt,kick,gofor
1,1,0.064,0,0.936
1,2,0.9035,0,0.0965
1,3,1,0,0
1,4,1,0,0
2,1,0.0295,0,0.9705
2,2,0.879,0,0.121
2,3,1,0,0
2,4,1,0,0
3,1,0.1255,0,0.8745
3,2,0.988,0,0.012
3,3,1,0,0
3,4,1,0,0
4,1,0.005,0,0.995
4,2,0.76,0,0.24
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.005,0,0.995
5,3,0.945,0,0.055
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.025,0.975
6,3,0.1195,0.0845,0.796
6,4,0.8585,0.1185,0.023
7,1,0,0.237,0.763
7,2,0,0.983,0.017
7,3,0,1,0
7,4,0,1,0
8,1,0,0.045,0.955
8,2,0,0.9675,0.0325
8,3,0,1,0
8,4,0,1,0
9,1,0,0.682,0.318
9,2,0,0.9995,0.0005
9,3,0,1,0
9,4,0,1,0
10,1,0,0.017,0.983
10,2,0,0.825,0.175
10,3,0,0.999,0.001
10,4,0,1,0
