y,fzone,punt,kick,gofor
1,1,0.001,0,0.999
1,2,0.5025,0,0.4975
1,3,0.9995,0,0.0005
1,4,1,0,0
2,1,0.001,0,0.999
2,2,0.445,0,0.555
2,3,0.9995,0,0.0005
2,4,1,0,0
3,1,0.006,0,0.994
3,2,0.7365,0,0.2635
3,3,1,0,0
3,4,1,0,0
4,1,0,0,1
4,2,0.06,0,0.94
4,3,0.994,0,0.006
4,4,1,0,0
5,1,0,0,1
5,2,0,0,1
5,3,0.2435,0,0.7565
5,4,0.99,0,0.01
6,1,0,0.009,0.991
6,2,0,0.0255,0.9745
6,3,0,0.085,0.915
6,4,0.3335,0.1995,0.467
7,1,0,0.0785,0.9215
7,2,0,0.9155,0.0845
7,3,0,1,0
7,4,0,1,0
8,1,0,0,1
8,2,0,0.3825,0.6175
8,3,0,0.9995,0.0005
8,4,0,1,0
9,1,0,0.104,0.896
9,2,0,0.964,0.036
9,3,0,0.9995,0.0005
9,4,0,1,0
10,1,0,0,1
10,2,0,0.1575,0.8425
10,3,0,0.9285,0.0715
10,4,0,0.9945,0.0055
