y,fzone,punt,kick,gofor
1,1,0.596,0,0.404
1,2,0.9995,0,0.0005
1,3,1,0,0
1,4,1,0,0
2,1,0.4635,0,0.5365
2,2,0.9995,0,0.0005
2,3,1,0,0
2,4,1,0,0
3,1,0.7825,0,0.2175
3,2,1,0,0
3,3,1,0,0
3,4,1,0,0
4,1,0.3255,0,0.6745
4,2,0.9985,0,0.0015
4,3,1,0,0
4,4,1,0,0
5,1,0.001,0,0.999
5,2,0.506,0,0.494
5,3,1,0,0
5,4,1,0,0
6,1,0,0.0115,0.9885
6,2,0.0005,0.0345,0.965
6,3,0.7555,0.0725,0.172
6,4,0.927,0.073,0
7,1,0,0.671,0.329
7,2,0,0.9995,0.0005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.508,0.492
8,2,0,1,0
8,3,0,1,0
8,4,0,1,0
9,1,0,0.9615,0.0385
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.217,0.783
10,2,0,0.9865,0.0135
10,3,0,1,0
10,4,0,1,0
