y,fzone,punt,kick,gofor
1,1,0.152,0,0.848
1,2,0.966,0,0.034
1,3,1,0,0
1,4,1,0,0
2,1,0.109,0,0.891
2,2,0.966,0,0.034
2,3,1,0,0
2,4,1,0,0
3,1,0.318,0,0.682
3,2,0.997,0,0.003
3,3,1,0,0
3,4,1,0,0
4,1,0.026,0,0.974
4,2,0.931,0,0.069
4,3,1,0,0
4,4,1,0,0
5,1,0,0,1
5,2,0.0355,0,0.9645
5,3,0.9855,0,0.0145
5,4,1,0,0
6,1,0,0.0095,0.9905
6,2,0,0.03,0.97
6,3,0.1925,0.0915,0.716
6,4,0.872,0.117,0.011
7,1,0,0.4165,0.5835
7,2,0,0.995,0.005
7,3,0,1,0
7,4,0,1,0
8,1,0,0.1295,0.8705
8,2,0,0.9865,0.0135
8,3,0,1,0
8,4,0,1,0
9,1,0,0.799,0.201
9,2,0,1,0
9,3,0,1,0
9,4,0,1,0
10,1,0,0.0245,0.9755
10,2,0,0.865,0.135
10,3,0,0.999,0.001
10,4,0,1,0
